Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Nicole,2019-09-22 17:34:55,00:20:08,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:49:06,00:49:06,BR (Brazil)
Nicole,2019-09-22 15:25:55,00:00:36,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:28:58,Not latest view,BR (Brazil)
Nicole,2019-09-22 15:23:57,00:01:26,,Kurt Seyit ve Şura: Temporada 1: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:28:24,Not latest view,BR (Brazil)
Nicole,2019-09-22 14:23:42,00:24:50,,Kurt Seyit ve Şura: Temporada 1: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:26:59,Not latest view,BR (Brazil)
Nicole,2019-09-22 13:46:42,00:16:40,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 3 (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:42:56,00:42:56,BR (Brazil)
Nicole,2019-09-22 01:20:53,00:17:39,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 3 (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:26:17,Not latest view,BR (Brazil)
Nicole,2019-09-22 00:43:41,00:00:08,Autoplayed: user action: None; ,A Criada,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Nicole,2019-09-22 00:43:26,00:00:02,Autoplayed: user action: None; ,Rastros de um Sequestro,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Nicole,2019-09-22 00:43:16,00:00:06,Autoplayed: user action: None; ,Office,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Nicole,2019-09-22 00:43:08,00:00:01,Autoplayed: user action: None; ,Okja,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Nicole,2019-09-22 00:40:31,00:00:14,Autoplayed: user action: None; ,A Criada,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:14,Not latest view,BR (Brazil)
Nicole,2019-09-22 00:24:45,00:08:12,Autoplayed: user action: Unspecified; ,"The A List: Temporada 1: Finalmente, ela chegou (Episódio 1)",,Samsung 2017 Kant-M UHD TV Smart TV,00:08:33,00:08:33,BR (Brazil)
Nicole,2019-09-22 00:15:07,00:04:46,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 3 (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:08:38,Not latest view,BR (Brazil)
Nicole,2019-09-21 13:08:40,01:24:14,Autoplayed: user action: Unspecified; ,Festa da Salsicha,,Samsung 2017 Kant-M UHD TV Smart TV,01:24:13,Not latest view,BR (Brazil)
Nicole,2019-09-21 01:09:53,00:01:36,,Kurt Seyit ve Şura: Temporada 1: Episódio 3 (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:03:52,Not latest view,BR (Brazil)
Nicole,2019-09-21 00:38:08,00:27:39,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 2 (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:52,00:48:52,BR (Brazil)
Nicole,2019-09-19 00:05:49,00:18:00,,Kurt Seyit ve Şura: Temporada 1: Episódio 2 (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:20:16,Not latest view,BR (Brazil)
Nicole,2019-09-18 23:47:52,00:17:55,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:54:17,00:54:17,BR (Brazil)
Nicole,2019-09-18 02:05:27,00:09:12,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:36:22,Not latest view,BR (Brazil)
Nicole,2019-09-16 23:48:56,00:10:13,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:27:11,Not latest view,BR (Brazil)
Nicole,2019-09-15 15:41:01,01:39:40,Autoplayed: user action: Unspecified; ,Crush à Altura,,Samsung 2017 Kant-M UHD TV Smart TV,01:39:39,01:39:39,BR (Brazil)
Nicole,2019-09-15 15:40:45,00:00:02,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:16:58,Not latest view,BR (Brazil)
Nicole,2019-09-13 23:24:45,00:14:46,Autoplayed: user action: Unspecified; ,Kurt Seyit ve Şura: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:16:56,Not latest view,BR (Brazil)
Nicole,2019-09-13 23:19:14,00:00:02,Autoplayed: user action: None; ,Jardim de Meteoros: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Nicole,2019-09-13 23:18:22,00:00:02,Autoplayed: user action: None; ,Romance Is a Bonus Book: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Nicole,2019-09-13 23:16:58,00:00:01,Autoplayed: user action: None; ,Well-Intended Love: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Nicole,2019-09-13 23:14:31,00:00:07,Autoplayed: user action: None; ,Vis a vis: Temporada 1: Mosca-morta (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Nicole,2019-09-13 15:11:14,01:34:11,Autoplayed: user action: Unspecified; ,Amor em Obras,,Samsung 2017 Kant-M UHD TV Smart TV,01:34:11,01:34:11,BR (Brazil)
Nicole,2019-09-13 01:31:24,00:00:01,Autoplayed: user action: None; ,A Criada,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,Not latest view,BR (Brazil)
Nicole,2019-09-13 01:27:03,00:00:02,Autoplayed: user action: None; ,"The A List: Temporada 1: Finalmente, ela chegou (Episódio 1)",,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,Not latest view,BR (Brazil)
Nicole,2019-09-13 01:24:31,00:00:03,Autoplayed: user action: None; ,Garota Mimada,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:03,00:00:03,BR (Brazil)
Nicole,2019-09-13 01:23:34,00:00:01,Autoplayed: user action: None; ,The I-Land: Minissérie: Admirável mundo novo (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Nicole,2019-09-13 01:22:26,00:00:22,,Love Alarm: Temporada 1: O raio antes do trovão (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:33:38,00:33:38,BR (Brazil)
Nicole,2019-09-12 16:42:44,00:38:27,Autoplayed: user action: None; ,Love Alarm: Temporada 1: Um é maior que qualquer outro número no mundo (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:38:31,00:38:31,BR (Brazil)
Nicole,2019-09-12 15:58:10,00:44:28,Autoplayed: user action: None; ,Love Alarm: Temporada 1: Algo que guardei e só posso dizer para você (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:44:32,00:44:32,BR (Brazil)
Nicole,2019-09-12 15:08:59,00:45:56,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: Seu coração está seguro agora (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:56,00:45:56,BR (Brazil)
Nicole,2019-09-10 23:40:47,00:01:08,Autoplayed: user action: None; ,Love Alarm: Temporada 1: Seu coração está seguro agora (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:01:12,Not latest view,BR (Brazil)
Nicole,2019-09-10 22:52:13,00:48:29,Autoplayed: user action: None; ,Love Alarm: Temporada 1: Gostar de alguém é coisa séria (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:33,00:48:33,BR (Brazil)
Nicole,2019-09-10 22:45:14,00:06:54,,Love Alarm: Temporada 1: A melhor sensação do mundo é saber que tem alguém do meu lado (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:02,00:45:02,BR (Brazil)
Nicole,2019-09-10 22:07:51,00:33:54,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: A melhor sensação do mundo é saber que tem alguém do meu lado (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:38:11,Not latest view,BR (Brazil)
Nicole,2019-09-10 21:55:40,00:12:05,,A Anatomia de Grey: Temporada 15: Com encanto e desejo (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:12:05,00:12:05,BR (Brazil)
Nicole,2019-09-10 21:55:26,00:00:04,Autoplayed: user action: Unspecified; ,A Anatomia de Grey: Temporada 11: Vamos começar de novo? (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Nicole,2019-09-10 21:55:13,00:00:04,,A Anatomia de Grey: Temporada 11: Vamos começar de novo? (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Nicole,2019-09-09 23:43:06,00:04:13,,Love Alarm: Temporada 1: A melhor sensação do mundo é saber que tem alguém do meu lado (Episódio 4),,Google Chromecast V3 Streaming Stick,00:04:17,Not latest view,BR (Brazil)
Nicole,2019-09-09 22:56:34,00:46:12,,Love Alarm: Temporada 1: O milagre de duas pessoas que se gostam (Episódio 3),,Google Chromecast V3 Streaming Stick,00:46:16,00:46:16,BR (Brazil)
Nicole,2019-09-09 22:51:57,00:00:01,,Love Alarm: Temporada 1: Ninguém manda no próprio coração (Episódio 2),,DefaultWidevineAndroidPhone,00:41:15,Not latest view,BR (Brazil)
Nicole,2019-09-09 22:48:41,00:07:41,,Love Alarm: Temporada 1: Ninguém manda no próprio coração (Episódio 2),,Google Chromecast V3 Streaming Stick,00:47:56,Not latest view,BR (Brazil)
Nicole,2019-09-08 23:09:44,00:48:03,Autoplayed: user action: None; ,Elite: Temporada 2: 0 hora desaparecido (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:48:09,00:48:09,BR (Brazil)
Nicole,2019-09-08 22:18:42,00:50:15,Autoplayed: user action: Unspecified; ,Elite: Temporada 2: 84 horas desaparecido (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:50:21,00:50:21,BR (Brazil)
Nicole,2019-09-08 21:30:25,00:45:08,Autoplayed: user action: Unspecified; ,Elite: Temporada 2: 66 horas desaparecido (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:14,00:45:14,BR (Brazil)
Nicole,2019-09-08 20:43:10,00:47:10,Autoplayed: user action: None; ,Elite: Temporada 2: 63 horas desaparecido (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:47:16,00:47:16,BR (Brazil)
Nicole,2019-09-08 19:56:18,00:46:46,Autoplayed: user action: Unspecified; ,Elite: Temporada 2: 59 horas desaparecido (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:46:46,00:46:46,BR (Brazil)
Nicole,2019-09-08 19:49:32,00:06:34,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: Ninguém manda no próprio coração (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:41:14,Not latest view,BR (Brazil)
Nicole,2019-09-08 15:55:04,00:51:07,,Elite: Temporada 2: 36 horas desaparecido (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:51:13,00:51:13,BR (Brazil)
Nicole,2019-09-08 15:02:59,00:45:32,,Elite: Temporada 2: 34 horas desaparecido (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:45:32,00:45:32,BR (Brazil)
Nicole,2019-09-08 14:15:34,00:30:59,,Elite: Temporada 2: 20 horas desaparecido (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:49:51,00:49:51,BR (Brazil)
Nicole,2019-09-08 13:54:00,00:18:53,,Elite: Temporada 2: 20 horas desaparecido (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:18:53,Not latest view,BR (Brazil)
Nicole,2019-09-07 02:31:01,00:10:25,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: Ninguém manda no próprio coração (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:34:41,Not latest view,BR (Brazil)
Nicole,2019-09-05 02:44:48,00:05:17,,Love Alarm: Temporada 1: Ninguém manda no próprio coração (Episódio 2),,DefaultWidevineAndroidPhone,00:24:16,Not latest view,BR (Brazil)
Nicole,2019-09-03 22:17:59,00:18:57,,Love Alarm: Temporada 1: Ninguém manda no próprio coração (Episódio 2),,Google Chromecast V3 Streaming Stick,00:19:01,Not latest view,BR (Brazil)
Nicole,2019-09-03 22:01:17,00:00:05,,Love Alarm: Temporada 1: O raio antes do trovão (Episódio 1),,DefaultWidevineAndroidPhone,00:33:17,Not latest view,BR (Brazil)
Nicole,2019-09-03 21:58:11,00:19:40,,Love Alarm: Temporada 1: O raio antes do trovão (Episódio 1),,Google Chromecast V3 Streaming Stick,00:53:00,Not latest view,BR (Brazil)
Nicole,2019-09-02 02:08:43,00:16:10,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: O raio antes do trovão (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:33:21,Not latest view,BR (Brazil)
Nicole,2019-09-02 01:21:49,00:37:58,,Whindersson Nunes: Adulto,,Samsung 2017 Kant-M UHD TV Smart TV,01:06:57,01:06:57,BR (Brazil)
Nicole,2019-09-02 00:57:31,00:21:10,Autoplayed: user action: Unspecified; ,Whindersson Nunes: Adulto,,Samsung 2017 Kant-M UHD TV Smart TV,00:29:00,Not latest view,BR (Brazil)
Nicole,2019-09-01 02:36:38,01:34:06,Autoplayed: user action: Unspecified; ,Quatro Vidas de Um Cachorro,,Samsung 2017 Kant-M UHD TV Smart TV,01:34:06,01:34:06,BR (Brazil)
Nicole,2019-09-01 02:35:08,00:00:15,Autoplayed: user action: None; ,The Fall: Temporada 1: Nas profundezas das sombras (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Nicole,2019-09-01 02:31:19,00:00:01,Autoplayed: user action: None; ,Quatro Vidas de Um Cachorro,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,Not latest view,BR (Brazil)
Nicole,2019-08-30 02:05:45,00:07:23,Autoplayed: user action: Unspecified; ,Whindersson Nunes: Adulto,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:53,Not latest view,BR (Brazil)
Nicole,2019-08-27 00:50:17,00:05:14,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: O raio antes do trovão (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:17:13,Not latest view,BR (Brazil)
Nicole,2019-08-24 01:08:20,00:57:18,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: Como acontece (Episódio 10),,Samsung 2017 Kant-M UHD TV Smart TV,00:57:18,00:57:18,BR (Brazil)
Nicole,2019-08-24 00:56:08,00:12:00,Autoplayed: user action: Unspecified; ,Love Alarm: Temporada 1: O raio antes do trovão (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:12:00,Not latest view,BR (Brazil)
Nicole,2019-08-24 00:56:01,00:00:04,Autoplayed: user action: None; ,O Que Poderíamos Ser,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Nicole,2019-08-23 02:08:45,00:58:05,Autoplayed: user action: None; ,The Society: Temporada 1: Novos nomes (Episódio 9),,Samsung 2017 Kant-M UHD TV Smart TV,00:58:13,00:58:13,BR (Brazil)
Nicole,2019-08-23 01:18:04,00:50:34,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: Veneno (Episódio 8),,Samsung 2017 Kant-M UHD TV Smart TV,00:50:34,00:50:34,BR (Brazil)
Nicole,2019-08-22 01:32:06,00:51:11,Autoplayed: user action: None; ,The Society: Temporada 1: Regras da Allie (Episódio 7),,Samsung 2017 Kant-M UHD TV Smart TV,00:51:19,00:51:19,BR (Brazil)
Nicole,2019-08-22 00:50:57,00:40:05,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: Como se eu fosse um deus (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:46:16,00:46:16,BR (Brazil)
Nicole,2019-08-21 01:47:16,00:06:04,Autoplayed: user action: None; ,The Society: Temporada 1: Como se eu fosse um deus (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:06:12,Not latest view,BR (Brazil)
Nicole,2019-08-21 01:13:39,00:33:29,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: Disfarçada (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:51:06,00:51:06,BR (Brazil)
Nicole,2019-08-15 02:06:27,00:17:30,Autoplayed: user action: None; ,The Society: Temporada 1: Disfarçada (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:17:38,Not latest view,BR (Brazil)
Nicole,2019-08-15 01:34:52,00:31:29,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: Gota a gota (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:54:14,00:54:14,BR (Brazil)
Nicole,2019-08-14 01:40:31,00:22:39,Autoplayed: user action: None; ,The Society: Temporada 1: Gota a gota (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:47,Not latest view,BR (Brazil)
Nicole,2019-08-14 00:42:01,00:58:26,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: Final da infância (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:58:26,00:58:26,BR (Brazil)
Nicole,2019-08-14 00:30:11,00:11:32,Autoplayed: user action: Unspecified; ,Mãe e muito mais,,Samsung 2017 Kant-M UHD TV Smart TV,00:42:24,00:42:24,BR (Brazil)
Nicole,2019-08-13 01:28:32,00:55:53,Autoplayed: user action: None; ,The Society: Temporada 1: Nossa cidade (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:56:09,00:56:09,BR (Brazil)
Nicole,2019-08-13 01:02:53,00:24:53,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: O que aconteceu (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:55:51,00:55:51,BR (Brazil)
Nicole,2019-08-13 01:00:49,00:01:46,Autoplayed: user action: Unspecified; ,Mãe e muito mais,,Samsung 2017 Kant-M UHD TV Smart TV,00:30:52,Not latest view,BR (Brazil)
Nicole,2019-08-13 00:24:02,00:30:59,Autoplayed: user action: Unspecified; ,The Society: Temporada 1: O que aconteceu (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:30:59,Not latest view,BR (Brazil)
Nicole,2019-08-13 00:13:15,00:04:30,Autoplayed: user action: Unspecified; ,Mãe e muito mais,,Samsung 2017 Kant-M UHD TV Smart TV,00:29:07,Not latest view,BR (Brazil)
Nicole,2019-08-11 23:08:02,00:24:39,,Mãe e muito mais,,Samsung 2017 Kant-M UHD TV Smart TV,00:24:39,Not latest view,BR (Brazil)
Nicole,2019-08-11 23:05:57,00:00:09,Autoplayed: user action: None; ,Mãe e muito mais,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:09,Not latest view,BR (Brazil)
Nicole,2019-08-11 22:53:30,00:07:33,Autoplayed: user action: Unspecified; ,Friends: Temporada 1: Aquele onde tudo começou (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:08:18,Not latest view,BR (Brazil)
Nicole,2019-08-11 01:38:12,00:04:02,Autoplayed: user action: Unspecified; ,Intersection: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:06:24,00:06:24,BR (Brazil)
Nicole,2019-08-11 01:38:07,00:00:01,Autoplayed: user action: None; ,Intersection: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,Not latest view,BR (Brazil)
Nicole,2019-08-11 01:38:03,00:00:02,Autoplayed: user action: None; ,Intersection: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,Not latest view,BR (Brazil)
Nicole,2019-08-11 01:34:55,00:00:01,Autoplayed: user action: None; ,Crashing: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,Not latest view,BR (Brazil)
Nicole,2019-08-11 01:29:45,00:02:38,Autoplayed: user action: Unspecified; ,Fugitiva: Temporada 1: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:13:00,00:13:00,BR (Brazil)
Nicole,2019-08-10 01:04:27,00:00:13,Autoplayed: user action: None; ,O Estranho,,Samsung 2017 Kant-M UHD TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Nicole,2019-08-10 01:00:30,00:00:09,Autoplayed: user action: None; ,The Family - Democracia Ameaçada: Minissérie: Infiltrado (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Nicole,2019-08-10 00:46:35,00:09:53,Autoplayed: user action: Unspecified; ,Derry Girls: Temporada 2: Episódio 6 (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:47,00:23:47,BR (Brazil)
Nicole,2019-08-09 00:59:49,00:13:49,,Derry Girls: Temporada 2: Episódio 6 (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:13:55,Not latest view,BR (Brazil)
Nicole,2019-08-09 00:45:22,00:14:22,Autoplayed: user action: None; ,Derry Girls: Temporada 2: Episódio 5 (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:44,00:23:44,BR (Brazil)
Nicole,2019-08-08 02:20:43,00:09:16,Autoplayed: user action: Unspecified; ,Derry Girls: Temporada 2: Episódio 5 (Episódio 5),,Samsung 2017 Kant-M UHD TV Smart TV,00:09:22,Not latest view,BR (Brazil)
Nicole,2019-08-08 01:58:24,00:22:16,Autoplayed: user action: Unspecified; ,Derry Girls: Temporada 2: Episódio 4 (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:16,00:22:16,BR (Brazil)
Nicole,2019-08-07 00:13:11,00:19:52,,Derry Girls: Temporada 2: Episódio 3 (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:19:58,00:19:58,BR (Brazil)
Nicole,2019-08-07 00:11:47,00:01:20,Autoplayed: user action: Unspecified; ,Derry Girls: Temporada 2: Episódio 2 (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:22:01,00:22:01,BR (Brazil)
Nicole,2019-08-06 01:18:16,00:20:35,Autoplayed: user action: None; ,Derry Girls: Temporada 2: Episódio 2 (Episódio 2),,Samsung 2017 Kant-M UHD TV Smart TV,00:20:41,Not latest view,BR (Brazil)
Nicole,2019-08-06 00:01:59,00:23:55,,Derry Girls: Temporada 2: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:55,00:23:55,BR (Brazil)
Nicole,2019-08-06 00:01:44,00:00:01,Autoplayed: user action: Unspecified; ,Derry Girls: Temporada 1: Episódio 6 (Episódio 6),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Nicole,2019-08-05 23:59:44,00:01:44,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 3: Estamos de volta (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:38:22,Not latest view,BR (Brazil)
Nicole,2019-08-01 01:13:12,00:12:49,Autoplayed: user action: Unspecified; ,La casa de papel: Parte 3: Estamos de volta (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:36:39,Not latest view,BR (Brazil)
Nicole,2019-07-31 01:28:28,00:23:51,,La casa de papel: Parte 3: Estamos de volta (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:23:51,Not latest view,BR (Brazil)
Nicole,2019-07-31 01:28:18,00:00:02,Autoplayed: user action: None; ,La casa de papel: Parte 2: Episódio 1 (Episódio 1),,Samsung 2017 Kant-M UHD TV Smart TV,00:00:02,00:00:02,BR (Brazil)
Nicole,2019-07-27 03:05:30,00:04:49,Autoplayed: user action: None; ,Alto Mar: Temporada 1: Mudança de rumo (Episódio 4),,Samsung 2017 Kant-M UHD TV Smart TV,00:05:15,00:05:15,BR (Brazil)
Nicole,2019-07-27 02:48:46,00:16:39,Autoplayed: user action: Unspecified; ,Alto Mar: Temporada 1: Sofía (Episódio 3),,Samsung 2017 Kant-M UHD TV Smart TV,00:39:55,00:39:55,BR (Brazil)
